56.730956,37.163587
56.725903,37.165927
56.737407,37.169556
56.727284,37.151820
56.727666,37.147013
56.735660,37.167450
56.725761,37.126520
56.729742,37.172462
56.735046,37.164134
56.734166,37.153210
56.732320,37.140281
56.741231,37.158219
56.727368,37.177826
56.738579,37.164328
56.733264,37.129837
56.726297,37.136297
56.735046,37.134814
56.739871,37.160625
56.722085,37.149240
56.739213,37.166233
56.735046,37.134814
56.724761,37.126298
56.735220,37.150899
56.726810,37.135997
56.736570,37.162977
56.729793,37.136306
56.729198,37.133388
56.724280,37.146471
56.731216,37.157311
56.729198,37.133388
56.740190,37.158569
56.730978,37.139252
56.733956,37.154303
56.739478,37.176300
56.742106,37.126889
56.725337,37.183146
56.731430,37.160374
56.725903,37.165927
56.725817,37.181991
56.730756,37.153473
56.732559,37.155468
56.723470,37.160332
56.729287,37.133838
56.734830,37.148020
56.741370,37.158356
56.729321,37.160209
56.738086,37.162800
56.740179,37.172181
56.735660,37.167450
56.729993,37.151656
56.741231,37.158219
56.730630,37.162812
56.726847,37.150778
56.726551,37.143281
56.723540,37.140191
56.725496,37.147556
56.731940,37.160516
56.724229,37.183917
56.730756,37.153473
56.742399,37.183244
56.741786,37.125346
56.733647,37.162889
56.725427,37.165301
56.728142,37.143704
56.735046,37.164134
56.734548,37.145969
56.733110,37.154701
56.735467,37.166985
56.736376,37.151671
56.734825,37.149184
56.723407,37.139860
56.730756,37.153473
56.723190,37.147849
56.738526,37.163857
56.728609,37.175198
56.739871,37.160625
56.732302,37.150334
56.735767,37.157647
56.734064,37.131062
56.725433,37.144844
56.735725,37.151225
56.737696,37.155726
56.730245,37.158565
56.738422,37.167318
56.734548,37.145969
56.752315,37.167102
56.738437,37.176284
56.749007,37.188498
56.746277,37.161738
56.746990,37.196013
56.746491,37.200604
56.739504,37.170405
56.740656,37.217517
56.747950,37.207132
56.742426,37.200135
56.750191,37.204041
56.731975,37.163078
56.741215,37.174417
56.742566,37.173930
56.745644,37.177386
56.741098,37.200411
56.745363,37.199697
56.745100,37.175416
56.748066,37.186619
56.746652,37.204581
56.745921,37.203035
56.745611,37.195514
56.746797,37.196333
56.744809,37.189598
56.746598,37.196660
56.741059,37.163522
56.752184,37.167527
56.734869,37.165572
56.743047,37.173264
56.736160,37.168625
56.744144,37.171964
56.743744,37.192773
56.749007,37.188498
56.751259,37.194228
56.744154,37.183077
56.743515,37.176763
56.743057,37.180877
56.740482,37.161879
56.745406,37.176523
56.740851,37.217172
56.739888,37.219234
56.743981,37.199835
56.749009,37.189790
56.747607,37.200152
56.747552,37.184193
56.745608,37.191411
56.740996,37.171622
56.746096,37.190963
56.750374,37.203751
56.746009,37.178706
56.737565,37.201119
56.749451,37.211444
56.741880,37.215366
56.745771,37.196372
56.750816,37.198213
56.744091,37.186845
56.750778,37.190970
56.745272,37.194205
56.747231,37.205892
56.746074,37.162053
56.743224,37.199980
56.742692,37.200083
56.751652,37.171411
56.746036,37.185855
56.745155,37.189281
56.747813,37.196484
56.745686,37.162458
56.740851,37.217172
56.742281,37.168563
56.744876,37.194642
56.748890,37.188136
56.741046,37.216828
56.741255,37.169169
56.739705,37.167516
56.735046,37.164134
56.733388,37.196622
56.732558,37.164501
56.752285,37.170414
56.741675,37.177281
56.749273,37.221593
56.744868,37.189835
56.752569,37.165507
56.742387,37.167210
56.745686,37.162458
56.752824,37.176131
56.742509,37.176098
56.752513,37.194500
56.742692,37.200083
56.749768,37.170646
56.738310,37.160282
56.748475,37.208602
56.752259,37.174814
56.739422,37.200745
56.735831,37.167855
56.745742,37.208539
56.745686,37.162458
56.745764,37.177822
56.752640,37.171095
56.747764,37.217286
56.741046,37.216828
56.741006,37.168977
56.742238,37.166795
56.748618,37.209014
56.749712,37.223026
56.742399,37.183244
56.752902,37.169428
56.742093,37.174809
56.738201,37.169525
56.743940,37.193488
56.742656,37.214004
56.744910,37.199400
56.747459,37.195766
56.746155,37.200164
56.749712,37.223026
56.740851,37.217172
56.744096,37.185982
56.743402,37.213187
56.743483,37.212551
56.739802,37.222450
56.744062,37.211529
56.739504,37.170405
56.746019,37.197596
56.732653,37.195602
56.751569,37.172766
56.736107,37.161931
56.740219,37.200587
56.748066,37.186619
56.739780,37.171283
56.740636,37.171892
56.751903,37.174073
56.739478,37.176300
56.747265,37.183195
56.745896,37.194177
56.749451,37.211444
56.744024,37.171525
56.744527,37.180433
56.733442,37.166372
56.738562,37.173573
56.748904,37.209842
56.748780,37.183835
56.742461,37.175992
56.747777,37.217045
56.744507,37.210744
56.740386,37.219640
56.739793,37.222898
56.737407,37.169556
56.748660,37.188351
56.751698,37.198539
56.745002,37.190325
56.745798,37.193247
56.751769,37.203755
56.744178,37.196100
56.732012,37.194711
56.744690,37.189167
56.742731,37.168164
56.750377,37.194278
56.745620,37.184354
56.732599,37.161363
56.742692,37.200083
56.744466,37.197140
56.746418,37.193180
56.743897,37.192745
56.733654,37.163745
56.742090,37.166388
56.739780,37.171283
56.746956,37.205403
56.742671,37.172053
56.743153,37.169325
56.738361,37.200954
56.745220,37.175850
56.740522,37.173628
56.751612,37.192669
56.742332,37.170966
56.749234,37.199372
56.750210,37.192133
56.744437,37.188283
56.745826,37.219948
56.746652,37.204581
56.738472,37.160106
56.749375,37.211227
56.742971,37.179141
56.739743,37.176025
56.748723,37.202410
56.737213,37.201188
56.732558,37.164501
56.745816,37.208407
56.732747,37.165266
56.747907,37.216816
56.744859,37.174549
56.744154,37.183077
56.741897,37.200247
